Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
112,F3Be9cCbefF90Ae,Brian Scott,Daryl,Watts,"Burton, Huynh and Wilcox",3697118625,311.558.8316x714,hartmanriley@cannon-hines.net,gilbertjaime@burton.org,https://www.atkinson.com/,LinkedIn Outreach,Disqualified,Back claim collection bill.
113,aBf9BF76f5EaD25,Melanie Lawrence,Guy,Mcintyre,Hendricks LLC,(965)689-4168,001-973-464-3407,jeanette10@becker.com,vjuarez@burton.com,https://www.phillips-blake.net/,Purchased List,Contacted,Quickly practice tax analysis imagine night pull.
114,C3bE0e8afaDbaB4,Patricia Maddox,Sophia,Levine,"James, Sweeney and Hays",+1-257-341-1399x02859,(793)349-5862x656,rogersjose@wall.com,woodvictor@gross.com,https://www.goodwin.net/,Purchased List,Negotiation,Would seem though against.
115,ec52670B8717Ee6,Shawna Kennedy,Shane,Schmidt,"Pace, Calhoun and Valentine",(976)422-9464,679-642-3065x59579,spetersen@owens.com,alan65@andrade.com,https://www.kline.org/,Social Media,On Hold,Attention level sea.
116,8D94893c76b0f5A,Caleb Haynes,Trevor,Pacheco,Mcdowell-Harvey,(451)936-4278,(951)684-3419,ssullivan@schaefer.net,charlene71@allison.biz,http://hurley-mendoza.com/,Cold Email,On Hold,Part imagine person might yard though.
117,ba1b23F2a01ebb9,Janice Roth,Savannah,Zimmerman,Bolton Inc,940.541.6445,(358)741-7613,fcaldwell@jensen.com,qfrench@herrera.com,https://gilbert.com/,Google Ads,Qualified,Recently your two usually edge itself beautiful.
118,6757C32db3f7Ca4,Trevor Conway,Janice,Turner,Stout-Nash,+1-273-531-9767x51980,886-759-7964,kennethferrell@frye.com,carsonashlee@harrell-bentley.com,http://mckinney-mason.org/,Webinars,Closed Lost,Free natural other score painting line father.
119,79eE1aDE78Fd588,Shaun Henderson,Oscar,Pollard,"Woodward, Murphy and Frey",(364)951-8953,+1-592-514-7923x676,rschwartz@harding-wheeler.org,kdorsey@weeks.info,https://www.freeman-norris.com/,Chatbot,Contacted,Card investment case radio suddenly hair.
120,4b3B0C50Bbc5ce8,Sheryl Hancock,Erin,Butler,"Goodman, Gay and Ryan",492.834.6230x28786,779-659-0542x44715,philip21@ali.net,pinedakristy@maddox.org,https://greer.com/,Networking Event,Contacted,Kid without probably matter quality.
121,FD20ccA9D4C2CF5,Joyce Davis,Sue,Dunlap,Wyatt Group,(789)571-1250x53199,2694076108,mroach@humphrey.org,ehopkins@love.com,https://www.dean.com/,Other,Negotiation,Past air all nor last seven fear.
122,dFb7b87CfB403eA,Margaret Ochoa,Luis,Cannon,Cervantes-Ochoa,(530)588-5159x4648,216.869.6556x0750,zcoleman@watkins-lloyd.org,veronica12@kirby.com,https://www.cuevas-madden.net/,Retargeting Ads,Closed Won,Indicate bill drop without these stuff.
123,feaaaFF59fEB7eD,Herbert Carey,Dalton,Gaines,Bass-Evans,721-657-0053x52122,001-629-800-7847,uchan@beck.org,beckjared@snow-neal.com,http://www.estes-matthews.org/,Trade Show,Closed Won,Plan speech who brother.
124,AB04cba7e593317,Donald Benton,Nathaniel,Meyer,Rosario Ltd,345-891-1968,792.884.6402,louis72@hendricks-reed.biz,riggsjackson@wang-smith.com,https://humphrey.info/,Retargeting Ads,Negotiation,Choose six inside.
125,AbEcD4ea81BDceC,Derek Mahoney,Greg,Powers,Archer-Riddle,442-749-5291,341-347-3449x70155,damon63@horn-mendez.com,diamond87@brewer.net,https://phillips.com/,Retargeting Ads,Contacted,However prevent mouth class notice head.
126,60C93cC91F5B7ce,Gabriela Craig,Sharon,Gray,Bruce-Riddle,573-491-3323,001-926-499-6711x87137,jesussanders@stuart-stanley.com,carolyn43@mays-blair.com,http://www.david-oneill.com/,Direct Traffic,Negotiation,Probably war firm energy maybe book white ready.
127,f5eb04D9Ce50A01,Marilyn Hester,Andres,Acosta,Curtis-Padilla,(723)678-7100x36895,(795)960-2372x39501,davila@hartman.com,belljake@malone.com,http://bates.org/,Podcast,Closed Lost,Relationship cause alone reduce society summer bag.
128,7777bfE83470D4e,Dwayne Acevedo,Brent,Jacobson,"Doyle, Benson and Baker",517-436-5003,+1-526-377-9494,miranda57@buck.com,danaeaton@schwartz.com,http://www.frazier.info/,Partner Program,Proposal Sent,Pay successful account standard significant color seek.
129,4F2e7BC3aaC567B,Glenda Hodge,Kaitlyn,Dyer,Pearson-Walter,001-292-547-3187x20647,001-380-823-5811x721,vleonard@farley.net,hsullivan@fuller-burke.com,http://www.henderson.com/,Webinars,Negotiation,Now make table focus design service.
130,35DADcFf57AB4e8,Shirley Irwin,Melissa,Hutchinson,Hodges-Graham,306.582.9318,799.324.2723x93172,jschroeder@calhoun.com,paceconnor@frederick-lambert.com,http://www.mccall.com/,Purchased List,Re-engagement,Increase present thank light thought money.
131,a8e37e7DeEEB81F,Meredith Cantu,Riley,Valenzuela,"Mcneil, Mathews and Duarte",6944763015,324.492.7197,pittsvanessa@riley.org,hholden@howell.biz,https://www.haney-solis.com/,Chatbot,Proposal Sent,As could take hotel next.
132,0d74F46EBfFEe3E,Derek Blake,Austin,Rollins,Mcclain-Ruiz,(789)732-8124x1929,3818896271,spearsruben@morton-bernard.com,tarastrong@shields-frazier.com,https://saunders-cameron.info/,Retargeting Ads,On Hold,Least its see benefit town human teacher.
133,CB1e59e15A311ce,Larry Mcconnell,Collin,Prince,Farmer and Sons,(690)911-8835,(466)683-7830x181,zhangbrittney@dominguez.biz,mcguirejasmin@larson-munoz.info,http://www.navarro.com/,Organic Search (SEO),Contacted,Change painting friend sport.
134,E0E3959dbe166D7,Karla Rowe,Brent,Fleming,"Mccarty, Kane and Hawkins",480-536-3233x47347,+1-590-581-4295,velazquezchelsea@mcdaniel-moody.org,gdavenport@friedman.com,http://www.jacobson-robertson.com/,Trade Show,Closed Lost,Few available watch worker gas.
135,F8791b109fC8DDd,Nathaniel Parsons,Damon,Kirk,"Brady, Lamb and Huff",001-258-467-3863x6170,415.583.1745,alanmcfarland@moss.com,jakeellis@dean.com,http://short.com/,Referral,Disqualified,Out draw change record yeah.
136,28a2AB6cc9C360C,Tanner Lindsey,Ryan,Braun,Hurley and Sons,(304)587-8828,+1-311-234-4011x7271,mitchellbryan@hickman.com,summerbernard@shields.net,https://hale-porter.net/,Social Media,Contacted,Heavy religious region less.
137,5CCdBCF5De4f20C,Bruce Patel,Bruce,Walters,Foley-Dennis,(818)503-5439,+1-509-756-2058x15690,vmooney@suarez.com,frenchangel@parker.com,http://www.gray.com/,Trade Show,Disqualified,Time take defense where about quite.
138,D83aD79E23e2Aee,Tim Spencer,Nathan,Joseph,Reed-Clayton,+1-258-996-9551x51112,001-334-821-7414x24910,destiny75@fry-dennis.com,hammondjonathon@cooper.net,http://watson.com/,Organic Search (SEO),Proposal Sent,Share avoid street side.
139,dE9dCefC705C7A0,Devin Kaufman,Cole,Mann,"Solomon, Hamilton and Proctor",733.462.7746,+1-275-655-4825x41703,smullen@walters-webster.biz,alexandriadunn@gillespie.biz,https://donaldson-davila.com/,Networking Event,Proposal Sent,Support capital data read attack charge.
140,3d3e9FB8C02C07d,Douglas Brady,Ruth,Bell,"Fernandez, Arnold and Lynch",(715)649-8146x334,001-709-483-8131,ehorton@rose.com,bbridges@kidd-gamble.biz,https://harmon-cook.com/,Other,New Lead,Everyone friend reveal tax level.
141,E5eCCbDA02a4cdd,Harold Hurley,Alejandra,Walker,"Mccormick, Leonard and Bullock",001-360-985-1496x79823,215.732.4053x83915,derek30@herring.com,mirandaangela@raymond-burton.com,http://montoya.net/,Chatbot,Qualified,Quickly home process popular service edge.
142,d3e3B0d964cCBCC,Megan Forbes,Francisco,Chambers,Petty Inc,001-248-943-1157x57538,368-908-8043,yvillegas@cervantes-cross.com,sheliahuerta@dickerson.com,http://www.sheppard.com/,Cold Email,Re-engagement,World change however any factor.
143,3e23aDeE560CBe7,Charles Walton,Shelia,Chang,Mcconnell-Salazar,767-647-6329x5469,951-871-2084,davenportdalton@sandoval.org,rsnyder@flowers.com,https://ball.com/,Chatbot,Closed Won,Would pattern ground list.
144,fcBE64FcCF7385F,Juan Reese,Raymond,Ray,Wade-Obrien,296.837.9269,(309)888-8450,ian96@grimes-george.net,lperez@kidd.biz,http://www.spencer.net/,Chatbot,Closed Won,Use shake air.
145,37d5eF5Aacddd3d,Mitchell Osborn,Clarence,Myers,"Hart, Robles and Acevedo",334.331.6798x099,(825)503-5419x77848,kristendixon@golden-bentley.net,thorntonlaurie@campos.com,http://cobb-brandt.info/,Referral,On Hold,Thousand day big game.
146,AAd0457E781744E,Logan Graves,Justin,Osborne,Yu-Hoover,852.513.5653x9773,+1-350-439-2185,pburnett@newton.info,nduke@snyder.com,http://crosby.com/,Cold Call,On Hold,Remain among any sense next throw prepare particularly.
147,FCCECE6ecaE5f59,Julia Owen,Karla,Richards,"Russo, Henry and Shea",848.347.0388,877.411.2449x02905,stanleyhaney@watts.com,alisha29@henderson-roth.com,http://mcfarland.com/,Trade Show,Contacted,Cut might senior none order.
148,b2AdcE228fc8Cf3,Gail Webster,Francis,Davis,"Lucas, Ford and Jones",(797)747-8579x776,651-895-6092x890,ilee@king.org,simpsonbrady@mckay.com,https://www.lozano-porter.com/,Cold Email,Proposal Sent,Summer standard money call thus between artist city.
149,CedD9Da94a74d39,Bobby Dickson,Tiffany,Dunn,"Bright, Sutton and Blackburn",001-940-815-1181x3459,223.843.9967,tammie25@owen-sullivan.com,cheryl35@bush.com,https://erickson-bowers.biz/,Cold Email,On Hold,Red energy conference push provide give road.
150,81B9E5E847e4fDE,Lonnie Crane,Peter,Walker,"Mccarthy, Carter and Boyle",+1-216-944-7962x52771,266-904-1675,claudiaestes@lang.com,laceywhite@webster.com,http://www.newman-washington.biz/,Cold Call,Negotiation,Usually task personal glass.
151,6Edc7D720d5fcaC,Bridget Herman,Ronald,Riddle,Sims Inc,(298)416-1285x695,843.748.0924x202,cabrerabarbara@mclean.com,malik26@mullen.com,http://wagner.com/,Webinars,Proposal Sent,Room thought drug step.
152,6dAEF6CbaddCb40,Lorraine Ross,Mackenzie,Nash,"Morrow, Jefferson and Montes",+1-444-453-0608x56326,857-399-8235x082,mayohailey@booker.com,vlambert@shannon.info,http://sloan.com/,Retargeting Ads,Negotiation,Customer action film bag.
153,5b97befBf7F61E4,Jacob Odom,Spencer,Best,Boyd and Sons,001-895-400-4908x159,8957132601,kyliewilson@stein.com,jillian98@russell.net,http://wilcox.com/,Networking Event,Closed Won,Television reason risk play character leg program.
154,D14bF87203ceBdA,Austin Cook,Cristian,Booth,Mckinney and Sons,001-817-204-1604x5941,+1-882-994-8722x375,owensheryl@coleman-oneal.com,dbarnett@wise.com,http://haynes-morton.info/,Purchased List,Contacted,Base future important husband whole attention.
155,5D2Ca301cBBA27E,Melissa Campos,Victor,Mcneil,Winters Group,+1-487-252-7405x6254,001-466-492-6068x68031,carmenmay@bolton.org,samantha19@mercer.com,https://kirk.com/,Cold Email,New Lead,Ball upon everybody product them already.
156,460587cbf9ebD0e,Christy Gonzalez,Kellie,Porter,Luna-Dunn,+1-270-856-4979x926,256.683.2911x857,cuevaselizabeth@medina.info,boylemalik@norman-bates.com,http://www.mays.com/,Other,Contacted,Suddenly well help occur.
157,dA122FCA64aAFEA,Stephanie Murray,Franklin,Terry,Hardy PLC,701.919.2349x218,001-739-882-6599,nhart@chaney.biz,rmcfarland@richard-roberts.org,https://www.lutz-miranda.net/,Cold Call,On Hold,Campaign speech eight hospital miss side.
158,D2AFbd128De0B22,Preston Wagner,Jaime,Zamora,Green and Sons,001-962-825-6024x73458,338.876.5300,rebekah05@villarreal.com,alisha27@ayers.com,http://romero.com/,Purchased List,Negotiation,Laugh find school goal describe.
159,7dC755eC134bB0d,Austin Bonilla,Ralph,Mcdaniel,Harrison and Sons,001-705-251-1626x932,(488)551-3671,dixonheather@ayers-briggs.biz,comptonedwin@li.com,https://www.delacruz.biz/,Direct Traffic,New Lead,Safe possible hard raise onto.
160,2DEDbEFfbFA72c4,Brenda Sims,Hailey,Andrews,"Tapia, Mitchell and Boyd",+1-406-765-2711,(707)811-4376,monroerebekah@kennedy.com,larsensally@turner.net,https://mccall-mcmahon.com/,Cold Call,Closed Won,Society direction identify story administration public find.
161,c4FB8A4cBAf2Fdb,Latasha Welch,Brian,Owen,Duarte Group,(751)944-8245x08470,841.831.2765x39167,lynnkristi@wilkins-leblanc.com,mhodges@dennis.org,http://www.spears.com/,Direct Traffic,New Lead,Need under type music system cost land.
162,bd8E582F7dBe8dD,Wendy Harmon,Allen,Hoover,Acevedo-Calderon,001-929-329-5025x52892,001-986-554-3491,darius55@thomas.com,clementsmaria@manning.biz,https://www.daniel.biz/,Social Media,Closed Lost,Might executive senior after artist speak.
163,Fe702C61be1AF81,Molly Castaneda,Gina,Joseph,"Sosa, Travis and Kelley",+1-438-212-4715x1838,001-498-830-1685x451,andresrivers@andersen-morton.info,rmeadows@gomez.info,http://www.lee.info/,Partner Program,Closed Lost,Enough than practice only city.
164,D0ac35b30D72888,Tracy Mcconnell,Tricia,Hobbs,Frank Inc,853-587-5742x69027,001-304-682-7830x18925,vward@morrison.info,levi04@adams.org,http://www.brown.net/,Google Ads,Closed Lost,Laugh event seven vote week magazine any.
165,4d58dc26Da62caf,Austin Barajas,Damon,Trujillo,Gonzales Group,250.510.7337x4256,+1-595-450-8024x8151,vpollard@patterson.com,griffithvictoria@neal.info,http://www.garner-rodriguez.com/,Google Ads,Re-engagement,Blood people true window.
166,ded2e5fa44ff5D0,Karl Li,Michele,Conrad,Bradley-Floyd,364-331-5026x8471,(824)786-3484,derrick80@proctor.com,saguirre@kane-lowery.org,http://www.kelley-summers.org/,Other,Re-engagement,Crime society couple before lot government cell.
167,8a42C912E5fC87B,Angel Ray,Albert,Russell,"Weber, Ortiz and Summers",+1-518-740-4153x0754,932.660.8458x879,xavier65@garrett.org,guybaxter@day.com,https://reilly.net/,Networking Event,Proposal Sent,Film ground reflect give difference keep house.
168,C120D2cEcc6700d,Rhonda Nelson,Aaron,Lloyd,Horn Ltd,4393900231,771-850-2760x44679,dbaird@donovan.org,jeffery22@howard-donovan.org,https://brown.biz/,Content Marketing,Qualified,Call data like most above street general sign.
169,7FBb0a57Db9350c,Darin Santos,Jade,Strickland,Daniels-Weber,+1-965-339-0610x25262,797.875.4828,miguel17@bass.net,markwalsh@werner.com,https://www.chen.com/,Other,Negotiation,Authority cover always section writer however test.
170,B74b61f9B85aE5a,Micheal Hahn,Jason,Mclean,Gonzalez PLC,559.309.2819x19989,(772)598-5331x4693,jakepena@vargas.net,htownsend@goodman-forbes.com,http://daniel-bush.net/,Podcast,New Lead,Interest role interest language.
171,d940EBcf9AbABe2,Douglas Mack,Angela,Lamb,"Logan, Giles and Haney",(220)342-6783,760-480-2210x5496,frenchelijah@ewing.org,nbruce@frey.com,https://www.conner-hurley.biz/,Organic Search (SEO),Disqualified,Bar possible current story scientist per.
172,Fc9a8026CEBEae5,Melanie Powell,Priscilla,Grimes,Phillips Group,+1-800-797-5768,001-335-327-9550x99039,solisdavid@knapp-byrd.com,ybeard@shields.net,https://www.gilmore.biz/,Referral,New Lead,Discussion raise many child admit himself ball.
173,f1EFcCDDef39E2b,Andrea Sellers,Jaime,Burton,Hines and Sons,(837)485-5492,001-356-283-0090x4437,omccall@serrano-cardenas.info,garnerstanley@summers.net,http://keller-cannon.com/,LinkedIn Outreach,Qualified,Partner per create also.
174,10eDc2578487BD2,Isabel Day,Gwendolyn,Bowers,"Kelly, Keller and Mcdonald",683-651-1500x219,6522763267,ginamann@cline-haley.com,nstephenson@doyle.com,https://www.woods-pope.org/,Content Marketing,Re-engagement,Second participant country cup strategy floor.
175,F2cDD25ea9bB6e8,Devon Villa,Trevor,Elliott,Lawrence-Hanson,(828)522-4067x1702,753-420-0971,erikasalas@raymond.net,dmatthews@morgan.biz,https://middleton.info/,LinkedIn Outreach,Disqualified,Difference treat director.
176,ef1af4b6cf9edDC,Debbie Hickman,Terrence,Kelly,Fitzgerald-Bright,+1-589-339-1700x98667,001-428-649-7286x48731,ukerr@cardenas-dillon.com,fharrison@herring-bradshaw.net,https://newton-cantu.biz/,Social Media,Re-engagement,Issue try national us.
177,cD5a4D2CAeE90F4,Joan Padilla,Erika,Howard,Mcintosh PLC,001-829-939-5392x336,001-564-426-9122x2068,ocarroll@maldonado.com,dawn69@scott-page.org,https://www.malone.com/,Other,Closed Won,Himself art music provide partner generation director.
178,6691D40DBC1CF2D,Elaine Curtis,Judith,Tucker,Lozano Group,257.326.8704,001-448-398-2189x5698,sheasergio@deleon-mahoney.com,shaneodom@bond.info,http://www.vance.com/,Cold Email,Disqualified,Task according company lay give be another.
179,D1936a3b84CD49F,Glenn Patel,Jasmin,Pearson,Neal Inc,970-957-5786,6548817700,russell94@burke.com,meltonbryan@ellison.biz,http://www.waller.com/,Retargeting Ads,Contacted,Respond answer others interest gas decade party.
180,c32EcC539615aab,Michaela Shaw,Pamela,Becker,Valenzuela-Collins,855.646.1127,001-591-752-7182x2400,ylang@dunn-ball.com,woodardmax@potter.com,https://peck.com/,Content Marketing,Re-engagement,Nation truth opportunity become Congress.
181,bd7aD9fc2EA3AaC,Bridget Zimmerman,Toni,Silva,"Maxwell, Cobb and Massey",355-278-1926,+1-432-303-0739,irwinerin@melton.org,jponce@meyers.com,https://saunders-beasley.com/,Referral,Disqualified,Agreement bad bit work society carry political.
182,F8EabdDBdeb5988,Adrienne Simmons,Alvin,Frederick,"Burns, Merritt and Greer",751.935.2784,373.380.9103x884,sullivandanny@vang.biz,rfriedman@duarte-reyes.info,https://daugherty.com/,Content Marketing,Closed Won,Give rule give.
183,e072c7A22ad2A71,Chase Rhodes,Holly,Blankenship,Stone PLC,218-201-3813x435,302.437.1891,todd04@hill-castaneda.com,debrablake@simon-gomez.net,http://french-rowland.com/,Purchased List,Contacted,Peace interest record easy sing.
184,BaCAAA6265d3EdA,Duane Bryan,Sonya,Ali,"Kidd, Stuart and Bush",(339)443-5996,278.551.9435,pgarrison@gonzalez-wheeler.com,lindsey07@maddox.info,https://parsons.biz/,Trade Show,New Lead,Now half fight different generation page.
185,6ceE146b666af3b,Xavier Osborn,Elaine,Zavala,Rivers PLC,513.744.4298x704,(502)828-6842x943,zpollard@wise.info,morganfletcher@bowen.com,https://levine.org/,Social Media,Re-engagement,Middle thus company would picture woman eight ago.
186,b3c4fC2f8EE7249,Shannon Espinoza,Karla,Schaefer,Oconnor Ltd,001-794-845-5359x3142,235.384.6626,ekirby@benton.net,bradherrera@castillo.com,https://www.golden.org/,Podcast,Closed Won,Rule try never father left type each.
187,8ed89e967D86faC,Johnny Barnes,Miguel,Tran,"Rivera, Lewis and Pollard",001-956-907-3728x031,001-994-968-8285x7584,krios@phelps.com,alicia45@pugh.com,http://olson-lindsey.com/,Cold Call,Proposal Sent,Office subject thus outside.
188,EB31d9B8e84778B,Drew Edwards,Madison,Key,"Galvan, Park and Russell",+1-613-355-4306x91022,+1-585-254-5315x202,mlandry@marsh.biz,itrujillo@wells.com,http://www.bean-massey.com/,Referral,Negotiation,Writer sport foot tend growth project.
189,Ca56e9e0E54cFeC,Dean Spence,Phyllis,Levine,Vaughan-Diaz,+1-578-867-8023x169,845.698.3156,damon02@day.com,aarongallagher@rhodes.com,https://neal.com/,Google Ads,Negotiation,Her computer majority might market crime.
190,5DC8c957a7dBB15,Alyssa Sutton,Robyn,Prince,"Martinez, Horne and Blankenship",956.560.7050,504-895-8819,qphillips@meadows.com,vaughndillon@phelps.info,https://warner.com/,Cold Call,Closed Won,Both paper every type table try.
191,091d5A6BADE7209,Autumn Armstrong,Miranda,Wilkerson,Gill-Meadows,474-458-8407x93515,+1-261-645-3010x86517,kristicantu@pennington-russell.com,bernardtammie@chan.com,https://schmidt.com/,LinkedIn Outreach,Proposal Sent,Job learn worry under.
192,4D9dC1bD4075Ffd,Kristopher Mckenzie,Pam,Osborne,"Mata, Ayala and Benjamin",608.709.4031x80224,(596)583-7244x592,bakerjanice@evans.org,kwilcox@caldwell.com,http://yang.biz/,Retargeting Ads,Disqualified,Front kitchen up hospital quickly sit.
